321,217,167918406
321,63,184296
321,341,6470041
321,94,761207
321,266,1236317
321,358,13787527
321,148,123327
321,200,24681418
321,111,92378820
321,300,5908706
321,39,27388747
321,253,25270748
321,373,4750000
321,333,1556603
321,211,11569928
321,72,25962105
321,27,13494894
321,147,31260202
321,21,374625
321,371,210889
321,78,2031312
321,369,337446463
321,354,11453435
321,237,588448
321,210,12442
321,330,255584
321,339,90349794
321,212,6702606
321,88,1730120
321,7,718445
321,0,4479843
321,288,1589000
321,42,113335931
321,95,2529266
321,296,656788560
321,92,4621285346
321,174,20168474
321,137,12540755
321,128,63841627
321,109,445212
321,113,319468000
321,107,27950
321,368,76650
321,101,36392737
321,140,40969418
160,321,2620400000000
160,28,124500000000
160,257,937620999999
160,199,62934830000000
160,92,5045600000000
160,50,47980230000000
28,69,32300000
28,160,294882400
28,340,179839843
28,257,9073000000
28,347,59300000
28,297,11171120
28,258,77238680
28,250,724937560
28,199,170140800000
28,168,184661810
28,151,70634430
28,208,127281530
28,127,1379804400
28,362,46808999
28,198,99277520
28,225,10515810
28,124,458132860
28,207,171341239
28,56,526811300
28,357,215856585
28,25,38025600
28,218,34296900
28,18,565100000
28,3,1210797400
28,46,240768850
28,135,1245792540
28,50,92413600000
28,290,18216234
28,82,670176600
28,113,6747100000
28,92,17863900000
28,242,75438000
28,327,3284277629
28,180,1163341890
28,146,440390320
28,87,207139699
28,311,6767819
28,130,19697780
28,320,416859299
28,324,2758676370
28,5,2494600000
28,271,360549219
28,57,1058153549
28,162,92728800
28,156,160358560
28,261,62743660
28,332,35646400
28,125,386988300
28,23,7039170550
28,245,23215199
28,321,19794900000
28,9,308068100
28,155,430315490
28,283,1137637300
28,153,118184000
28,305,32546110
28,254,4020972560
28,317,8698900
28,315,436585600
28,91,1338184200
28,40,1469140000
28,84,170212499
28,367,46326300
28,356,68574520
28,295,84042000
28,322,1127310700
28,165,1334589900
28,196,316200000
28,335,85521694
28,214,66505768
28,247,7973320
28,350,753429600
28,188,3468958390
28,204,114355999
28,217,882977599
28,266,1691934040
28,358,296044390
28,148,58366800
28,333,228849147
28,21,190551250
28,339,1692774545
28,170,1077698630
28,264,3330400000
28,212,426727799
28,88,143610100
28,95,1587669280
28,174,85618918
28,109,115070530
28,107,527771388
28,152,68576700
28,101,79102980
155,199,1012123000000
155,347,55000000
155,257,2175000000
155,18,1358000000
155,113,60224000000
155,50,185643000000
155,5,20309000000
155,286,20976302100
155,321,348922000000
155,264,15478000000
199,155,13876915320000
199,279,2807851040000
199,107,2141822720800
199,326,2113153999400
199,267,272643010599
199,104,846363430000
199,130,44468426000
199,358,801504436000
199,101,871517809000
199,82,2916070470000
199,5,18527040000000
199,255,739196719999
199,343,223855024500
199,365,375976539999
199,340,4302114463420
199,260,1052326790000
199,355,47420089279000
199,179,2305038752000
199,39,3234904390000
199,263,913986620000
199,28,56860303860000
199,145,823914938000
199,317,574370810000
199,116,646618711000
199,146,42104886859000
199,261,4870762657000
199,268,181307945000
199,298,1894306231000
199,152,1872122310000
199,11,2967850350999
199,323,21951282400
199,26,782025217000
199,95,4469444141000
199,140,6507167050000
199,251,1158091140000
199,156,64070649315999
199,127,1667700410000
199,52,991327530000
199,165,66012475050000
199,49,1202409470000
199,25,2620495820000
199,102,1332021020000
199,113,3858597040000
199,282,291500980000
199,302,1382215630000
199,203,77992220000
199,243,108317755000
199,207,5601366390000
199,103,76136129999
199,297,6978412013000
199,236,1368522250000
199,324,6598385318000
199,76,384054049999
199,234,1694367642000
199,216,250046140000
199,3,10971571920000
199,372,1378000406000
199,362,1791071019999
199,172,218082000000
199,283,35888829590000
199,168,7501607914000
199,318,381523030000
199,366,2727272799999
199,312,418963966000
199,109,363884889999
199,244,371809710000
199,182,1091471740800
199,170,63230610000
199,217,38509388940000
199,138,2777882991000
199,90,813071572400
199,272,5150721720000
199,232,170083043780
199,196,6520100000000
199,208,1282636218000
199,6,656688881000
199,313,409375516912
199,68,1938090689999
199,162,683595510000
199,212,1958801889999
199,83,314713470000
199,35,190445468000
199,73,57587820000
199,231,751886506000
199,202,598987950000
199,48,1196914882200
199,280,515479277000
199,197,9467950023000
199,295,1223009295000
199,150,3812871100000
199,59,6791775461000
199,246,1055424418699
199,132,2438993110000
199,220,4212001974880
199,50,216170580780000
199,213,584261155000
199,33,1108806362600
199,46,9955730400000
199,294,1589877300000
199,327,10906412250000
199,330,1027008
199,40,324086100000
199,325,267294250000
199,177,4604756210000
199,235,105122353000
199,89,413738990000
199,352,4457081951000
199,80,16894419999
199,274,1172179800000
199,117,15394258770000
199,200,721330002019
199,198,1899144283000
199,86,90553680000
199,221,221806919999
199,309,179206380000
199,66,306581137000
199,353,503127119999
199,115,898480619999
199,349,494745060000
199,167,427961320000
199,23,62713352360000
199,227,258517270000
199,157,527482944999
199,79,586683386900
199,319,357189189999
199,370,1276974900000
199,27,6447036960000
199,361,373637752000
199,270,393919727000
199,74,646387679999
199,81,150059728000
199,139,251094068000
199,305,788303059999
199,314,553942146000
199,0,1356317760000
199,37,1996361190000
199,276,319969370000
199,75,7537215616000
199,214,462690913099
199,310,770857940000
199,118,71969448499
199,264,42219500000000
199,192,1322638429999
199,252,890574008000
199,65,345807145595
199,250,39711989200000
199,289,222774623800
199,77,123345728999
199,108,1842644613199
199,291,404836960000
199,311,966801700000
199,186,238147149000
199,230,1180736516000
199,144,2451687639900
199,34,56916116000
199,129,137442030000
199,124,1284475889999
199,137,844424860999
199,247,294979140000
199,301,461564905300
199,303,1182392540000
199,85,594546070000
199,122,130330837810
199,135,531618400000
199,67,10856400980000
199,219,209819959
199,7,8761699999
199,256,41900000000
199,60,1906080999999
199,238,213379730000
199,304,2502380703300
199,359,1105030110000
199,147,2637694880000
199,1,306857133000
199,354,587357545999
199,321,2188271498822410
199,58,1309651629600
199,69,69100410000
199,278,1019045416999
199,351,588315880000
199,347,1874800000000
199,320,3182132510000
199,184,758604258500
199,51,1024254153999
199,249,235852800000
199,281,1974937770000
199,36,73153579999
199,262,321338799800
199,38,376223198000
199,364,545334400000
199,350,15121307559999
199,335,433700377000
199,183,565060160000
199,188,3856448638999
199,316,285626342667
199,99,2930926354699
199,121,27967967499
199,2,11406862700000
199,226,50707096099
199,209,23392244923000
199,332,12497587539999
199,136,24670190000
199,153,1604392610000
199,119,471856509482
199,273,29756019919000
199,44,210956130000
199,120,647750984400
199,149,225462336999
199,333,3077904707999
199,277,577851670000
199,229,110877839000
199,173,44236469000
199,16,184059320000
199,106,185784847000
199,185,867571800000
199,181,1069828820000
199,210,1400825739999
199,78,175187230000
199,225,499532493009
199,31,8105494287746
199,328,418755550000
199,64,3346494520000
199,308,6203024795000
199,100,428645097999
199,19,658389234000
199,47,669819880000
199,105,171285204000
199,160,1310875289800
199,87,12833192979999
199,341,1160719430000
199,211,406346640000
199,296,85034310092000
199,131,5697734350000
199,195,3670081089999
199,180,1992965040999
199,141,22839180000
199,245,13117944504999
199,346,116756694999
199,240,1916086516000
199,258,9469068007000
199,368,417169690000
199,30,635421650000
199,128,23034531855700
199,237,307522830000
199,71,766612502000
199,55,1979769316999
199,266,969438568300
199,20,23133810000
199,253,637540850000
199,233,317722876000
199,254,39160171443000
199,331,188789379999
199,148,584919190000
199,271,6174839650000
199,56,38671369440000
199,189,56777210000
199,98,2922021539999
199,299,101157829999
199,32,115968286399
199,53,450740639000
199,17,493167218600
199,285,4491516271999
199,142,787057900000
199,307,13818883206567
199,18,10423210000000
199,284,51930614800
199,91,971571649999
199,151,974528046600
199,169,829554863999
199,344,174613440000
199,72,2097171879999
199,322,1568986105000
199,93,897256008100
199,174,7341449770000
199,70,19871770699
199,342,541160310000
199,22,128990709000
199,257,10707133920000
199,339,6804612598000
199,111,9301929983000
199,363,261854060000
199,241,683319246199
199,206,3502556669000
199,201,836848920000
199,133,58568390000
199,300,75941950000
199,293,1446936555030
199,57,5991998038000
199,265,295532799999
199,315,419612090000
199,187,157347110000
199,288,234890000000
199,171,623087120000
199,338,252395500000
199,92,387335755276099
199,13,104090000000
199,194,5087117666200
199,41,869779837999
199,218,2915480620000
199,10,299663120000
199,84,415085958500
199,88,1084023339999
199,9,1965131210000
199,29,3052370270000
199,205,147049531200
199,125,266832470000
199,269,1160837779999
199,345,890707039999
199,360,9183778279999
199,8,358902039999
199,306,12957569999
199,224,216185490000
199,371,718650700000
199,356,4061931217000
199,248,425887400000
199,242,3632257980000
199,190,796601350000
199,357,363048296000
199,15,6056150220000
199,367,3475563848100
199,61,333503359000
199,223,37233719231000
199,54,861574950000
199,154,5516930921500
199,110,994300200000
199,12,274825511000
199,290,767170090500
199,97,288003232180
199,215,179537877439
199,287,65980065900
199,43,2595701574000
199,204,2836764790000
199,63,179649530000
199,175,3247805688000
199,178,211065370000
217,92,1907700000000
217,113,5221300000000
217,199,74010900000000
217,5,1546980000000
217,257,2456400000000
217,347,22000000000
217,18,194400000000
217,50,25677100000000
217,264,3559100000000
217,324,92196611700
217,195,6500000000
217,28,370500000000
217,321,8254200000000
92,217,430682259
92,233,1766259
92,350,1279117
92,120,1609199
92,58,87680706
92,370,11822469
92,288,950980000
92,109,5479654
92,152,135650006
92,113,537640000
92,371,6923772
92,373,19770000
92,148,881680
92,111,277548575
92,27,1397759
92,143,44263499
92,333,15762221
92,62,151698821
92,254,175101684
92,283,147398438
92,155,17620382
92,18,277710000
92,223,454053311
92,332,3060620
92,112,661943367
92,28,7901921360
92,367,110667341
92,347,2880000
92,257,5019180000
92,2,830185650
92,82,2878880
92,50,135036179999
92,255,1160681
92,46,109651070
92,352,123222773
92,264,1655512638
92,173,1520860
92,156,11009043
92,302,66112339
92,261,16045299
92,324,543837388
92,271,16240800
92,87,98383591
92,320,1125107
92,48,28890659
92,5,546510000
92,146,589570599
92,327,972156977
92,248,23667420
92,360,33265072
92,359,941649
92,168,463156128
92,196,38980000
92,12,51962429
92,216,1640689
92,250,63967660
92,297,58726650
92,258,172160620
92,239,12050720
92,199,250997550000
92,366,1829000
92,340,71304973
92,160,256143332
92,279,129695230
92,195,514039999
92,304,7754712
92,25,143680430
92,190,14638260
92,357,7656531
92,321,44424510000
92,127,435269662
92,198,15121620
92,207,26383449
92,310,13590399
92,124,43063440
332,257,565000000
332,92,40000000
332,321,10621000000
332,199,252210000000
332,50,54924000000
257,332,12855160000
257,28,1094928530000
257,283,59138970000
257,155,5757110000
257,254,790187886000
257,307,498772594730
257,217,1362919410000
257,266,31209750000
257,333,16263441999
257,27,76608080000
257,296,1063308916999
257,95,10180547999
257,128,105368117800
257,92,8918022675400
257,160,132787209289
257,258,885391765000
257,297,9994895000
257,250,400355310000
257,168,56789088000
257,50,3041960000000
257,372,5634668000
257,127,317186460000
257,124,7460280000
257,225,135553919700
257,321,14409894204370
257,207,23856179999
257,279,51630240000
257,3,71316300000
257,352,79431096000
257,199,11380670000000
257,242,41505440000
257,146,1266324698000
257,180,3955500000
257,320,111180710000
257,324,37371833999
257,261,28977548000
257,156,468793808000
325,321,437600000000
325,199,910400000000
279,199,1830090000000
279,321,30620000000
279,50,45090000000
279,257,59840000000
279,92,151800000000
107,199,4347630000000
107,50,4347469999999
107,321,12860000000
167,50,158500000000
167,199,425900000000
50,167,152243700000
50,349,126004399999
50,23,23591336150000
50,221,216485686000
50,66,424656640000
50,115,34021610999
50,27,1764462859999
50,370,914669315000
50,361,28055624000
50,227,15257398999
50,157,297739826000
50,79,113721451800
50,319,43546979999
50,177,2533363770000
50,235,45923141999
50,40,30234450000
50,198,464341654000
50,200,6926810100
50,89,302300020000
50,352,292495323000
50,161,2003636275000
50,274,1655441120000
50,117,16352587689999
50,220,686236607280
50,213,583016430000
50,246,97296907300
50,59,4179763528000
50,132,1474761680000
50,196,525600000000
50,327,5227307300000
50,330,264993550000
50,33,1221632149700
50,46,3136514800000
50,294,25825500000
50,73,77015150000
50,231,126405397000
50,83,19059089999
50,35,252194288000
50,295,435763829000
50,197,11577264576000
50,150,4325087410000
50,202,3222437000
50,123,55699760000
50,48,687403715940
50,114,4003919999
50,60,1757499999
50,304,1117356620800
50,238,55303780000
50,85,683738039999
50,135,3379379999
50,122,534880995329
50,62,3120781362000
50,321,1397296959190170
50,58,111168945200
50,359,62070530000
50,147,887448370000
50,5,10001130000000
50,311,2461607840000
50,186,449152092000
50,230,24425226000
50,144,252913113100
50,329,5762326410000
50,137,543364876000
50,303,823156910000
50,247,129226910000
50,129,24697680000
50,124,171581239999
50,192,749890499999
50,336,267528609999
50,310,189040560000
50,118,127679747600
50,239,15989510730
50,291,185977830000
50,250,23334057600000
50,77,18914940000
50,289,489938376300
50,74,78566150000
50,139,51830688000
50,81,94611548999
50,0,833370460000
50,305,209021180000
50,314,76589443000
50,270,171817900000
50,214,158017400800
50,134,11224921342000
50,75,2934442450999
50,276,122958890000
50,37,181498520000
50,126,2805451318400
50,156,15727691159000
50,127,1866043379999
50,95,1166512267999
50,140,697965150000
50,251,153693500000
50,52,55165480000
50,264,23400300000000
50,165,49400957720000
50,49,2321270550000
50,145,786636407099
50,317,16010559999
50,116,202400727000
50,96,1081919999
50,191,936964360000
50,261,1307134701000
50,146,19369111393000
50,263,907747179999
50,28,31169636410000
50,199,183435300000000
50,152,1995197620000
50,11,265179894000
50,26,396420040000
50,298,1148115294000
50,365,82538470000
50,340,2063975570280
50,260,798675230000
50,101,1529231826000
50,358,202873844000
50,82,1613339650000
50,255,434550570000
50,355,44430125927000
50,179,644808288200
50,39,3444462780000
50,334,5541549999
50,326,2999112726400
50,155,2078121819999
50,107,339416174900
50,279,448333500000
50,112,1481066723000
50,292,275256690000
50,267,65350310500
50,6,135177793000
50,208,279180632999
50,138,332645617000
50,90,111041303969
50,272,509104729999
50,162,101062110000
50,212,302290159999
50,68,572996050000
50,244,808934499999
50,182,4963855500
50,348,38577113100
50,318,303030952000
50,366,14338230000
50,109,48932259999
50,312,165157774000
50,217,9057621100000
50,170,154856650000
50,76,401409099999
50,234,842033434000
50,3,1485951059999
50,372,1394710292100
50,236,699147340000
50,324,1144860394700
50,259,2904676692920
50,168,4587577016000
50,362,568652710000
50,172,19083510000
50,283,8342077920000
50,113,818167280000
50,25,2230577610000
50,102,1117532860000
50,243,56699422999
50,203,19998588000
50,337,4584696000
50,207,210900609999
50,297,655251476000
50,41,89615634000
50,194,955976785300
50,228,411096700000
50,84,167802188599
50,14,26633210000
50,88,187683549999
50,218,243248800000
50,176,27900000000
50,300,9278520000
50,57,5733645168000
50,315,9866870000
50,265,812047010000
50,206,3140692443000
50,201,34214159999
50,92,194491529535300
50,338,100744159999
50,187,28667200000
50,166,1492787080000
50,171,513816210000
50,22,38816328000
50,257,4962717802000
50,339,3413968941999
50,18,3439010000000
50,159,594117486900
50,241,639740896100
50,363,10207139999
50,111,5635968702000
50,93,239676932400
50,344,1040847050000
50,72,1901767110000
50,322,129533237000
50,70,5054157700
50,193,121056109999
50,342,125277030000
50,174,769018246000
50,12,26581448999
50,290,88029055999
50,97,113570967750
50,215,44757447089
50,178,108327059999
50,43,1323987857000
50,204,984226640000
50,175,2282910785000
50,63,43286360000
50,61,111207724999
50,223,40368414709000
50,54,318075699999
50,154,4285711767000
50,357,169722053999
50,190,54549560000
50,163,3655680000
50,367,284884665400
50,15,1668613550000
50,110,208452220000
50,347,86900000000
50,224,163591680000
50,242,864066770000
50,356,801653987999
50,371,180682519999
50,248,124017220000
50,125,117588910000
50,269,177649570000
50,9,147176800000
50,29,232199640000
50,8,32482450000
50,164,1138783100900
50,345,42027060000
50,360,4329504320000
50,143,17766259360000
50,210,105750730000
50,78,21843540000
50,31,19927881775106
50,225,16633379020
50,185,1144765698000
50,181,229237419999
50,100,22389819999
50,47,312294779999
50,19,153531679999
50,105,90791207000
50,308,146692173000
50,44,218023780000
50,149,68941947999
50,120,238700017200
50,153,30302970000
50,332,1471071360000
50,16,100187729999
50,173,29916262800
50,229,156962569000
50,277,664244560000
50,333,533368316999
50,188,571844129000
50,335,83301804000
50,183,131939840000
50,209,16326291390000
50,99,7715273409900
50,121,332099102000
50,2,9949577380000
50,320,945660000000
50,184,624965883600
50,51,42452459000
50,249,138069629999
50,351,714722300000
50,278,505462293999
50,69,39637330000
50,350,3851092910000
50,281,1102748150000
50,36,71228860000
50,262,35544852300
50,38,91968244000
50,17,527889129500
50,285,3396150224000
50,142,23753940000
50,284,79021726800
50,91,1026964990000
50,151,113746725300
50,169,213649622999
50,307,9656154912987
50,21,569637280000
50,98,881331660000
50,299,16968000000
50,32,35607555800
50,271,962181530000
50,56,9807453610000
50,189,77402160000
50,94,269665170000
50,53,279750378000
50,373,111500000000
50,55,1821529295000
50,266,668440530700
50,253,197356840000
50,233,16517688000
50,254,34620660676000
50,128,19745903310600
50,237,353160999999
50,71,1109928562000
50,148,251949670000
50,341,201770272999
50,211,305738480000
50,296,40329415423000
50,288,1503440000000
50,160,939447775699
50,87,1906504780000
50,258,6705183134000
50,368,171381089999
50,4,387493954419
50,30,197396949999
50,195,1368239989999
50,131,75480990000
50,180,138820416000
50,245,8611044630000
50,141,19610180000
50,346,9646362000
50,240,594097391000
349,50,259000000000
349,199,1461700000000
63,92,18000000000
63,50,149300000000
63,264,74100000000
63,199,214500000000
85,321,214700000000
85,50,1555500000000
85,199,1274800000000
23,50,148712900000
23,199,507285400000
23,321,13139500000
23,28,9442200000
221,50,358470000000
221,199,895070000000
221,321,409999999
86,50,1860000000
86,199,94430000000
366,321,14300000000
366,199,14523000000000
366,50,1174300000000
233,92,2105900000000
233,199,4044700000000
233,50,2703400000000
340,28,70273740000000
340,321,80020000000
340,199,945620160000000
340,50,373168230000000
340,264,452681600000000
340,257,503230000000
340,92,20966800000000
66,50,39500000000
66,321,505999999
66,199,262305000000
115,50,178540000000
115,199,7479100000000
326,199,11194643000000
326,321,743550000000
326,50,12062473000000
27,50,422089999999
27,92,14000000000
27,199,1800459999999
27,257,6050000000
27,264,136283099999
27,28,42780000000
27,321,156820000000
370,50,3047190000000
370,92,171300000000
370,199,3352969999999
245,257,400000000
245,18,214000000
245,92,5903000000
245,321,183274000000
245,28,16027400000
245,195,1814000000
245,199,2845502000000
245,264,654367200000
245,50,1518155000000
186,50,1734600000000
186,199,1361600000000
118,321,2480300000000
118,50,1620850000000
118,199,5200030000000
180,264,4864000000
180,28,3224920000000
180,321,116070000000
180,199,4440830000000
180,257,44590000000
180,50,426550000000
264,180,1529920460000
264,33,23542180130000
264,183,2626614970000
264,261,2770431240000
264,156,18506669500000
264,324,19618983830000
264,87,6224128000000
264,99,1903114500000
264,36,3595361600000
264,48,3505303431999
264,76,9312922900000
264,182,10522616154300
264,179,63605082025999
264,352,7537314259999
264,46,15570931128000
264,79,5500659220000
264,131,1202240600000
264,82,2980751820000
264,54,2009787790000
264,29,3246791000000
264,357,62620000000
264,50,283724848000000
264,194,18827327029999
264,127,443506039999
264,310,499948399999
264,321,203701912766999
264,124,2323598900000
264,3,91184630100000
264,304,2753217370000
264,25,5389222720000
264,250,167664167400000
264,258,5223357500000
264,340,42379538556100
264,199,207222125000000
264,69,252558920000
264,160,9963210000
264,32,4343354969999
264,372,40482153750000
264,359,388229800000
264,151,3086626750000
264,168,2456423920000
264,27,8229261121000
264,333,2229991200000
264,109,35452169999
264,240,7007078879999
264,90,4169829604000
264,296,75075948400000
264,95,2731270050000
264,128,33733599100000
264,92,80898116089999
264,68,1186591399999
264,312,2137302289999
264,58,321739031000
264,307,52739007197018
264,63,754137000000
264,217,7531743800000
264,203,56770559999
264,266,3759081500000
264,341,570983686000
264,350,1693798570000
264,188,2742061990000
264,220,2266658565370
264,84,17324457230000
264,367,164945650000
264,51,285442960000
264,91,53504736320000
264,298,32424570529999
264,117,91688435500000
264,9,1781447150000
264,332,1421099820000
264,28,18735258000000
264,186,6655278150000
264,245,8472962140000
264,254,11584354290000
264,155,758553500000
264,283,80620943100000
307,257,49265217600000000
307,18,1420455600000000
307,264,222921738600000000
307,199,1875505182800000000
307,296,3899638400000000
307,50,1145153984200000000
113,307,5228749188
113,217,841517320000
113,199,1411700000000
113,92,1166488267799
113,296,59639604000
113,254,85011956000
113,155,19847010000
113,283,104027000000
113,28,1079002330000
113,50,442489999999
113,261,10086972000
113,156,410206292000
113,258,32009947999
113,3,2764860000
113,321,4317323649839
266,199,396286700000
266,264,45607900000
266,321,17534600000
266,50,117414200000
361,199,5461900000000
267,199,15708300000
267,50,5000000000
227,50,10460430000000
227,92,5527000000000
227,199,36883500000000
157,50,1545810000000
157,199,5264300000000
157,321,39570000000
104,199,7544900000000
104,321,2078200000000
32,321,8827000000
32,264,19048000000
32,257,1780000000
32,199,100859000000
32,50,37108000000
347,28,7745463142999
347,283,17829000000
347,254,102065200000
347,217,1893575999999
347,92,2258322612000
347,199,44728789000000
347,258,203259599999
347,321,4287190936000
347,50,7722932000000
347,33,17830000000
347,146,1001309999999
79,50,635160000000
79,264,475150000000
79,5,12936700000000
79,321,10758700000000
79,28,4341000000000
79,199,14545550000000
130,199,2709600000000
130,28,1093800000000
130,92,3228100000000
319,50,13996400000000
319,199,11994400000000
319,321,2755800000000
297,321,4837000000
297,199,6121529000000
297,50,650856000000
358,199,740185000000
358,50,83263000000
358,321,285131000000
101,199,6598550000000
101,50,2273340000000
101,321,128390000000
82,199,12178500000000
82,264,49920000000
82,50,5555300000000
82,321,1308700000000
82,92,50090000000
177,50,241642999999
177,199,414422999999
177,321,49966000000
350,92,346000000
350,199,1820918999999
350,264,139547500000
350,321,186791000000
350,28,67074000000
350,50,473706000000
5,199,424676821670000000
5,50,126721503369999984
5,46,21296084900000000
5,79,3954658000000000
5,283,4750802756999999
5,217,16883231350000000
5,155,10514931468000000
5,28,18166326776000000
5,92,20665045081000000
5,296,13121228600000000
5,87,2344751055000000
5,258,3820303590000000
5,240,16377390000000
5,254,9535239790000000
5,249,2426760117000000
5,275,43190510000000
258,321,6003940000000
258,28,112950000000
258,195,70620000000
258,264,613860000000
258,257,2174080000000
258,347,670000000
258,199,35649470000000
258,18,42620000000
258,5,675700000000
258,92,755960000000
258,113,236000000000
258,50,40425830000000
255,199,783520000000
255,50,512270000000
343,199,15909320000000
235,50,6176500000000
235,199,26646800000000
365,199,129045000000
365,50,12570000000
365,321,5960000000
40,50,2220000000
40,199,278770000000
40,321,200000000
250,28,38758000000
250,321,581605000000
250,195,198000000
250,50,2126099000000
250,264,608745000000
250,199,3837842000000
250,257,28241000000
250,18,500000000
250,92,39666000000
250,113,14063000000
216,321,366450000000
216,199,1004650000000
216,92,1920000000
260,199,11490000
260,50,117710000
260,321,100000
239,321,333542000
239,50,645516000
239,92,25681000
198,50,11750300000000
198,321,2371800000000
198,28,122000000000
198,199,9638000000000
200,50,37764455000000
200,199,65463329000000
200,321,66500000000
355,199,114522321000000
355,50,83320608000000
355,321,7966814000000
89,50,2729500000000
89,199,2126700000000
89,321,90600000000
171,321,440900000000
171,50,2619000000000
171,199,8551600000000
179,199,495256000000
179,264,1195527000000
179,321,212000000
179,50,269755000000
352,50,309609000000
352,264,14444300000
352,321,47768000000
352,28,892000000
352,199,884965000000
39,199,21526900000
39,50,5507700000
39,321,3765100000
33,264,19379100000000
33,50,13501379999999
33,199,38072420000000
33,321,185700000000
33,92,1310900000000
161,50,372503800000000
161,321,1677200000000
274,50,3563100000000
274,199,1709200000000
274,321,64410000000
263,199,90950000000
263,50,200020000000
117,50,4795000000000
117,199,6258300000000
117,321,432100000000
117,264,1797434999999
220,50,18723507600000000
220,199,60496905500000000
220,264,38451373500000000
214,50,6353480000000
214,199,49267710000000
214,28,446500000000
214,321,128209999999
283,347,28999999
283,257,4145000000
283,199,1269238000000
283,18,2879000000
283,92,5885000000
283,5,1425090000
283,113,545000000
283,50,606757000000
283,321,220812000000
283,28,2786000000
283,264,142893000000
168,28,5682000000
168,321,58421000000
168,199,955002000000
168,50,651972000000
168,264,307000000
168,257,623000000
168,18,72100000
213,50,57516100000000
213,199,286162100000000
145,199,15624500000000
145,50,12893430000000
145,321,9700000000
151,264,3577500000000
151,199,36673660000000
248,321,45380000000
248,50,804270000000
248,199,107170000000
317,199,1565900000000
317,50,42600000000
246,50,16732679999999
246,199,259011710000000
59,50,150687700000000
59,199,392109900000000
59,321,63874300000000
132,50,682700000000
132,199,2486600000000
132,321,1700000000
360,321,100930000000
360,50,5450240000000
360,92,760000000
360,199,5532210000000
116,199,12297300000
116,50,14019100000
116,321,9774000000
187,321,15500000000
187,50,1132600000000
187,199,1341600000000
146,199,449077700000
146,50,140271600000
146,196,60000000
146,321,51616700000
146,28,1245600000
146,113,397000000
